Gene	GSM3288223_Sample_01-H_dLCC	GSM3288226_Sample_02-H_dRoDeAA	GSM3288228_Sample_03-H_dZC	GSM3288231_Sample_04-H_dTG	GSM3288234_Sample_05-H_dPF	GSM3288237_Sample_06-H_dGiAg	GSM3288240_Sample_07-H_dLePe	GSM3288243_Sample_08-H_dNB	GSM3288245_Sample_09-H_tripletC	GSM3288248_Sample_10-H_tripletH	GSM3288251_Sample_11-H_tripletQ	GSM3288254_Sample_12-H_tripletW	GSM3288257_Sample_13-H_tripletS	GSM3288260_Sample_14-H_tripletA	GSM3288263_Sample_15-H_tripletG	GSM3288266_Sample_16-H_tripletJ	GSM3288273_Sample_18-H_tripletT
TMEM150C	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
TMEM151A	33	0	1	2	13	2	6	3	0	0	0	0	1	2	0	0	1
TMEM151B	3	4	1	0	1	1	1	0	0	0	0	0	0	1	1	2	1
TMEM154	144	182	52	134	11	12	11	6	0	0	1	2	0	3	0	0	9
TMEM155	2	1	0	0	0	0	0	1	0	0	0	0	0	0	6	0	3
TMEM156	17	69	8	3	33	9	10	14	6	11	4	2	16	23	3	9	8
TMEM158	19	8	45	30	9	38	10	2	17	76	50	144	31	105	36	90	98
TMEM159	233	232	153	155	207	131	85	112	28	23	26	14	56	35	16	44	51
TMEM160	2081	702	1209	904	3110	1797	1859	2670	2557	786	1208	332	1976	2221	318	1343	1108
TMEM161A	977	740	869	585	959	907	663	714	463	417	632	330	819	964	269	866	1072
TMEM161B	35	124	171	75	22	12	5	11	9	123	112	204	77	90	129	223	339
TMEM161B-AS1	181	117	50	50	111	88	61	68	50	56	68	52	74	85	45	149	89
TMEM163	10	18	4	3	4	3	1	3	6	0	0	2	3	2	0	0	3
TMEM164	1812	1646	1782	1461	685	785	472	472	182	495	510	652	651	652	504	852	1362
TMEM165	327	887	1162	579	219	174	66	130	158	539	672	1208	474	646	710	1039	1717
TMEM167A	460	1042	1075	572	254	271	80	90	158	665	914	1286	619	866	707	1438	1594
TMEM167B	552	672	529	400	282	233	114	117	93	425	398	950	417	449	647	727	869
TMEM168	84	178	232	106	97	64	16	29	72	178	228	278	198	220	145	321	475
TMEM169	8	7	7	5	7	6	1	3	5	7	5	4	4	9	8	4	9
TMEM17	14	38	31	11	11	8	3	3	11	37	17	39	31	33	18	56	48
TMEM170A	134	206	246	160	45	41	23	38	58	117	140	208	139	132	155	176	252
TMEM170B	148	129	130	99	366	66	61	70	9	18	22	33	39	30	15	26	45
TMEM171	0	2	0	2	0	0	0	0	0	0	0	0	5	1	3	0	0
TMEM173	3821	2525	2123	2010	2952	1836	1720	1286	48	99	114	96	178	166	97	226	521
TMEM174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM175	967	482	499	529	1047	840	450	485	443	815	676	917	691	1196	648	889	1157
TMEM176A	167	55	20	140	249	50	141	510	3	0	0	6	5	8	2	5	3
TMEM176B	303	94	58	294	495	64	229	982	1	5	3	13	28	20	8	9	3
TMEM177	64	176	322	56	56	75	32	43	18	32	54	18	77	79	18	94	178
TMEM178A	28	3	0	13	1	3	2	0	0	2	0	0	1	0	1	2	0
TMEM178B	2	0	2	1	0	1	0	1	0	0	1	5	1	4	0	3	4
TMEM179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM179B	832	704	643	592	501	368	217	339	102	598	558	987	492	654	714	1006	1213
TMEM18	327	787	650	280	165	249	99	159	99	663	623	811	436	555	477	795	991
TMEM180	374	174	194	129	451	176	150	182	28	37	58	48	79	70	43	57	88
TMEM181	349	510	407	407	248	245	137	158	204	595	567	736	610	657	506	993	1017
TMEM182	16	20	16	3	6	2	2	1	1	2	5	6	4	6	0	4	8
TMEM183A	107	426	499	181	36	59	9	30	21	221	190	632	117	191	362	324	669
TMEM183B	7	1	9	10	12	6	5	4	5	10	4	4	14	16	2	20	12
TMEM184A	11	12	4	9	12	9	2	5	30	93	51	97	62	55	112	75	48
TMEM184B	561	326	495	397	473	390	209	233	58	95	150	125	145	180	80	183	334
TMEM184C	105	226	242	99	88	52	18	28	10	67	65	148	79	72	68	105	185
TMEM185A	67	56	50	35	45	38	27	25	3	18	26	13	30	30	17	55	59
TMEM185B	436	489	494	321	270	267	161	138	57	50	130	99	94	124	46	185	295
TMEM186	484	459	307	191	341	351	225	312	318	349	460	222	503	483	160	485	468
TMEM187	480	247	194	222	350	181	156	164	209	273	251	267	250	359	218	463	295
TMEM189	1128	554	727	641	1016	668	505	685	1088	1187	1437	1207	1697	1789	925	1889	1490
TMEM189-UBE2V1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM19	153	371	283	164	156	147	102	232	275	155	252	180	292	284	101	449	426
TMEM190	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
TMEM191A	17	9	2	4	11	3	13	6	4	3	1	0	3	3	1	0	2
TMEM191B	1	0	5	0	13	6	0	1	4	1	4	0	3	0	0	1	1
TMEM191C	1	1	3	1	6	4	1	0	1	2	1	2	2	3	2	0	3
TMEM192	76	196	285	90	80	48	36	31	46	53	83	105	107	92	65	117	180
TMEM196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM198	43	16	13	22	11	19	24	9	0	0	1	2	7	0	3	0	9
TMEM198B	208	177	144	175	188	123	47	29	14	34	22	96	29	39	57	66	129
TMEM199	717	669	686	412	529	352	222	352	306	487	581	661	652	736	526	894	904
TMEM2	418	476	652	569	287	136	82	129	34	282	208	559	183	110	306	449	616
TMEM200A	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM200B	1	2	1	0	0	1	0	0	0	0	0	1	2	3	0	1	0
TMEM200C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM201	311	253	441	197	212	266	160	139	110	196	196	181	230	332	112	285	468
TMEM202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM203	1130	1085	995	586	798	708	464	728	1037	1233	1465	1030	1607	1602	874	2074	1797
TMEM204	0	42	57	19	0	0	11	0	0	0	0	0	0	1	1	0	18
TMEM205	2112	1117	743	695	2625	1102	1298	1449	622	546	766	315	944	1049	251	1003	978
TMEM206	171	224	128	145	127	97	44	39	25	33	51	44	59	76	23	100	122
TMEM207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM208	2498	825	942	809	1574	1107	890	1272	809	912	1101	485	1528	1304	465	1411	1151
TMEM209	39	195	330	86	35	61	14	24	91	392	682	449	256	490	334	630	691
TMEM210	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
TMEM211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM212	10	17	18	10	12	13	7	9	24	21	22	34	43	43	19	64	37
TMEM212-AS1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0
TMEM213	3	4	6	3	7	6	1	5	7	5	6	9	7	10	4	7	16
TMEM214	4927	2344	2007	1964	1921	1513	1149	973	278	788	869	866	901	1201	663	933	1875
TMEM215	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM216	235	458	292	152	75	79	44	89	7	45	46	54	57	56	61	113	202
TMEM217	21	21	21	16	29	13	18	26	14	24	14	90	42	42	32	29	43
TMEM218	189	447	336	182	171	104	30	52	35	164	203	151	204	208	128	400	450
TMEM219	5258	2177	1301	1799	4038	2462	2440	3133	1682	879	1594	492	2370	2135	360	2252	1763
TMEM220	36	85	37	23	18	21	16	19	7	11	12	18	9	30	7	16	28
TMEM220-AS1	2	10	1	1	5	3	1	2	0	2	0	0	1	0	0	0	0
TMEM221	7	1	1	8	18	1	14	5	2	0	1	0	0	1	0	0	4
TMEM222	1860	1126	1103	838	1549	1364	946	1639	966	1446	1623	1391	2004	2257	994	1975	1986
TMEM223	204	283	331	189	186	170	88	93	31	121	154	112	131	135	102	224	331
TMEM225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM229A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM229B	40	48	28	10	19	33	13	33	75	62	126	138	121	171	90	122	234
TMEM230	294	891	813	377	190	165	78	82	75	455	496	1045	311	536	617	932	1354
TMEM231	25	124	79	42	6	35	5	13	14	23	45	37	26	34	21	61	82
TMEM232	1	0	1	0	0	0	0	0	0	3	2	2	0	1	7	3	1
TMEM233	261	37	116	84	16	17	2	41	217	246	28	449	678	254	447	195	443
TMEM234	267	115	95	145	136	83	64	117	96	90	136	111	209	155	78	208	160
TMEM235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM236	130	51	49	108	237	44	37	37	16	42	22	76	41	25	58	47	50
TMEM237	22	313	218	46	19	53	11	22	47	194	279	258	168	199	102	329	485
TMEM238	90	69	161	129	308	362	216	510	81	46	51	41	69	186	18	77	72
TMEM239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM240	6	2	3	7	5	7	4	2	2	0	3	2	3	2	4	1	6
TMEM241	45	81	119	42	31	34	22	38	34	74	56	253	123	96	292	97	225
TMEM242	286	527	407	241	125	206	84	139	164	461	446	818	587	624	727	764	701
TMEM243	50	69	47	41	34	14	8	5	3	8	4	13	10	6	5	7	21
TMEM244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM245	420	855	1128	638	157	327	57	198	300	1009	1065	2931	1060	1055	1522	1838	2402
TMEM246	542	554	687	505	52	189	109	106	48	142	190	65	129	66	64	166	356
TMEM246-AS1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0
TMEM247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM248	1455	1692	1513	1110	775	806	383	500	317	962	1117	1458	1027	1309	1098	1646	2311
TMEM249	27	0	11	13	14	25	8	13	12	22	21	34	21	39	19	25	36
TMEM25	3	20	8	5	10	5	7	2	1	0	3	9	9	7	14	4	7
TMEM251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM253	13	17	14	2	6	19	4	10	2	4	2	6	7	7	5	7	7
TMEM254	75	256	151	67	84	84	24	28	30	111	122	157	100	118	95	205	274
TMEM254-AS1	8	8	11	5	16	7	9	4	13	19	17	12	48	23	9	23	13
TMEM255A	1	0	0	0	1	0	0	0	1	5	8	4	3	5	5	16	9
TMEM255B	65	10	15	17	107	9	23	41	0	1	0	1	2	7	0	1	3
TMEM256	1558	1225	798	565	799	781	520	1202	1942	1794	2557	1171	2096	2668	1001	3466	1725
TMEM256-PLSCR3	0	1	1	3	0	0	0	1	0	0	0	3	0	1	1	0	0
TMEM257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM258	2150	2152	1618	1141	1127	882	485	885	575	1164	1273	948	1353	1538	801	2140	1874
TMEM259	6818	1845	2680	3892	8806	4963	4660	3182	1520	2495	2230	3128	2680	3902	2540	2560	4161
TMEM26	0	0	0	2	0	0	0	0	0	0	0	1	2	2	0	0	4
TMEM26-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM260	161	306	242	147	99	88	50	53	41	250	203	656	234	222	558	339	443
TMEM261	634	1051	1052	382	619	614	334	440	178	228	362	111	446	435	121	551	607
TMEM262	0	0	1	0	6	0	0	0	0	0	1	0	0	2	0	1	0
TMEM263	368	179	196	241	66	95	66	57	20	26	44	32	61	47	18	95	139
TMEM265	416	242	181	207	545	346	284	342	262	485	443	520	593	543	386	564	537
TMEM27	0	4	4	0	0	0	1	0	0	5	2	11	11	0	2	2	11
TMEM30A	629	805	635	573	461	262	160	177	166	636	784	876	563	717	688	1052	1254
TMEM30B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM30C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM31	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
TMEM33	258	622	687	343	233	182	51	81	96	288	384	387	329	398	294	717	928
TMEM35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM37	29	6	5	25	55	7	13	23	0	9	1	6	0	6	0	2	4
TMEM38A	12	12	21	12	6	7	4	8	6	7	12	14	9	14	9	16	17
TMEM38B	101	181	211	113	120	51	55	44	48	122	237	182	119	195	93	293	322
TMEM39A	294	271	343	221	233	126	63	65	41	175	187	305	124	174	180	213	349
TMEM39B	473	442	433	292	405	356	179	275	137	279	280	262	376	345	183	390	448
TMEM40	5	119	4	0	1	2	8	19	4	1	1	0	3	5	2	0	3
TMEM41A	284	477	315	179	186	197	68	200	188	226	319	247	421	477	174	512	525
TMEM41B	675	466	442	354	412	325	230	380	668	1200	1356	1664	970	1219	912	1991	1328
TMEM42	257	279	180	149	170	107	72	106	46	167	190	129	175	191	129	381	277
TMEM43	293	720	657	457	183	256	93	127	42	222	217	572	238	201	345	421	657
TMEM44	393	207	234	162	153	179	168	69	13	22	51	16	39	43	18	33	95
TMEM44-AS1	129	111	65	30	112	92	42	46	23	45	63	39	62	55	47	164	63
TMEM45A	20	34	48	10	1	5	9	0	0	2	0	2	1	0	1	1	4
TMEM45B	40	15	17	28	60	14	14	39	7	9	21	5	18	24	2	22	20
TMEM47	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM5	121	273	240	101	45	73	26	20	13	43	89	58	102	90	42	139	223
TMEM5-AS1	2	0	0	0	1	3	0	3	1	0	1	1	1	0	2	3	3
TMEM50A	1710	2449	2276	1483	549	800	218	420	371	1674	1612	2483	1290	1470	2560	2884	3269
TMEM50B	0	0	0	0	0	0	0	0	0	0	2	0	3	3	2	0	1
TMEM51	106	28	45	82	226	36	56	68	3	17	7	18	13	25	16	8	15
TMEM51-AS1	2	1	0	2	4	0	4	3	1	0	0	2	0	1	0	0	2
TMEM52	9	10	33	7	3	7	5	18	10	3	5	5	14	11	11	9	13
TMEM52B	4	7	3	2	9	2	5	8	6	5	6	9	18	7	10	12	7
TMEM53	407	124	124	175	367	181	200	229	38	44	71	51	110	79	32	78	102
TMEM54	337	7	20	60	6	9	4	6	3	8	2	0	2	9	3	7	13
TMEM55A	92	184	200	97	67	25	11	14	7	32	54	104	24	64	39	82	81
TMEM55B	925	822	768	656	608	428	217	281	233	1022	870	2272	686	999	1727	1347	1812
TMEM56	137	689	958	258	282	346	111	417	1424	3431	4347	5409	2673	3812	3228	5722	4994
TMEM56-RWDD3	1	6	6	1	2	5	2	6	3	15	12	19	3	17	16	12	23
TMEM57	757	1055	1016	634	297	651	146	298	615	2341	2038	5632	1308	1466	2150	3063	2050
TMEM59	2170	2532	2081	1476	1073	892	425	756	1306	3186	3378	6195	3264	3484	4457	6477	4956
TMEM59L	5	10	0	0	1	0	0	1	1	4	1	7	1	3	3	0	3
TMEM60	359	570	441	333	250	211	58	84	40	158	193	261	135	184	146	332	396
TMEM61	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1	1	1
TMEM62	335	445	398	200	287	254	122	197	142	338	445	324	392	406	181	529	598
TMEM63A	1363	450	390	519	1957	399	602	432	130	201	302	312	376	411	285	350	541
TMEM63B	664	637	704	518	599	758	437	791	1538	1777	1808	3169	2063	3003	2321	2066	1870
TMEM63C	9	47	40	20	13	67	7	22	22	11	30	27	28	32	5	15	29
TMEM64	88	233	276	138	16	75	18	17	48	212	307	369	176	224	271	503	556
TMEM65	10	29	48	34	11	4	6	17	16	31	37	74	16	32	32	39	48
TMEM67	4	51	36	17	7	10	4	7	0	16	33	14	24	24	11	39	62
TMEM68	103	216	170	115	46	58	27	51	51	262	258	288	219	221	195	377	364
TMEM69	130	511	420	174	85	78	51	67	39	148	147	305	123	149	199	256	435
TMEM70	223	733	629	324	175	193	56	87	84	358	521	472	462	701	257	1065	879
TMEM71	56	57	20	27	91	10	21	17	0	4	0	9	3	7	1	0	5
TMEM72	3	134	0	0	0	3	7	6	2	6	7	3	4	2	4	0	7
TMEM72-AS1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	1
TMEM74	0	1	0	0	0	0	0	0	2	9	14	15	5	3	13	14	20
TMEM74B	783	16	8	104	8	55	33	30	58	110	122	114	92	93	76	234	240
TMEM75	1	1	2	0	0	4	0	0	1	0	3	0	5	3	1	3	2
TMEM79	178	108	97	81	188	85	68	61	89	171	151	181	200	178	173	196	221
TMEM80	330	216	212	191	309	118	84	92	26	222	162	231	103	168	186	279	249
TMEM81	113	93	57	63	35	34	32	38	40	88	86	203	98	112	140	181	127
TMEM82	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM86A	52	20	17	45	136	17	25	35	9	9	11	47	19	33	64	18	22
TMEM86B	507	264	516	319	518	614	283	431	2303	2072	2336	3475	3249	2765	2559	2086	2416
TMEM87A	446	552	467	327	352	192	137	177	54	189	241	344	197	293	213	405	530
TMEM87B	95	146	172	140	60	48	39	25	29	63	128	169	67	87	63	171	168
TMEM88	27	8	8	15	18	10	13	4	1	8	3	25	10	17	19	4	12
TMEM88B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM89	11	0	3	0	7	8	3	11	4	4	1	0	2	2	1	0	3
TMEM8A	2522	997	1462	1717	2257	1370	1023	1376	756	1562	1507	2466	1334	1980	1778	1630	2436
TMEM8B	105	123	121	60	26	67	22	36	58	168	144	97	145	182	114	241	332
TMEM8C	3	1	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0
TMEM9	666	973	580	221	407	416	291	382	465	664	857	998	785	1362	669	1808	939
TMEM91	582	152	77	177	574	277	470	265	273	106	211	141	266	285	102	213	178
TMEM92	13	2	2	3	24	1	3	4	0	0	0	2	2	3	0	1	1
TMEM92-AS1	0	0	1	0	4	2	0	1	0	0	0	0	1	2	0	2	0
TMEM95	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM97	813	1470	1183	496	369	475	269	468	115	278	434	312	423	491	180	498	890
TMEM98	615	490	545	310	3	77	19	43	29	375	492	638	145	217	453	596	540
TMEM99	82	118	85	74	56	36	19	22	4	14	26	10	49	38	6	56	60
TMEM9B	737	1429	934	686	292	509	150	306	534	2371	2028	3352	1577	2160	2174	3520	2867
TMEM9B-AS1	11	32	12	6	3	2	3	8	1	17	11	34	6	11	17	8	30
TMF1	200	205	228	166	71	94	35	52	47	203	245	472	181	225	364	461	419
TMIE	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
TMIGD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMIGD2	8	8	1	3	20	2	25	11	8	4	5	3	8	6	5	6	4
TMIGD3	478	87	166	379	1384	108	158	286	1	14	0	18	23	25	4	3	13
TMLHE	61	182	110	48	40	28	10	13	14	57	98	139	71	92	84	195	235
TMLHE-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMOD1	181	525	759	196	16	151	22	98	325	1248	957	4538	938	1097	2267	1766	2048
TMOD2	26	67	53	48	42	21	12	47	25	125	49	159	67	68	103	129	78
TMOD3	90	352	542	192	77	102	29	66	150	555	693	849	560	733	619	973	971
TMOD4	20	13	6	14	22	7	5	4	1	12	13	23	12	18	14	16	22
TMPO	246	2323	3017	593	233	389	61	167	906	5375	5073	11743	3189	4208	5137	8912	10336
TMPO-AS1	52	231	212	53	56	91	29	54	109	294	325	360	161	275	169	489	594
TMPPE	9	25	17	5	6	4	3	3	10	14	15	34	5	14	16	25	32
TMPRSS11A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMPRSS11B	3	1	3	1	4	0	1	2	3	7	8	11	8	4	6	3	8
TMPRSS11BNL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMPRSS11D	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMPRSS11E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMPRSS11F	0	0	0	0	0	0	0	0	0	2	1	4	0	0	3	7	3
TMPRSS11GP	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
TMPRSS12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMPRSS13	33	9	4	3	23	9	12	12	28	22	24	58	10	50	16	31	18
TMPRSS15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMPRSS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMPRSS3	4	1	4	1	5	1	2	3	3	4	5	8	10	7	4	6	7
TMPRSS4	1	12	11	2	0	0	0	6	19	28	65	119	47	84	53	45	35
TMPRSS4-AS1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0
TMPRSS5	22	17	17	15	25	23	10	21	332	372	166	260	316	297	180	304	230
TMPRSS6	10	3	1	1	1	2	2	1	0	1	1	0	0	1	0	0	0
TMPRSS7	1	0	0	1	0	0	0	0	1	3	1	1	2	0	0	1	1
TMPRSS9	10	41	21	21	21	43	6	28	29	52	55	88	38	127	34	50	56
TMSB10	38797	13157	11066	12523	23410	17754	23278	19921	1942	1517	1834	537	4460	2760	542	2726	1747
TMSB15A	0	7	1	0	0	0	1	0	0	1	0	0	0	4	1	1	3
TMSB15B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMSB4X	11736	12352	7149	7754	14395	5711	4190	5649	1982	4527	4044	6462	4566	5540	4673	6141	4189
TMSB4Y	0	44	1	16	16	26	0	0	0	0	0	0	0	48	16	83	89
TMTC1	9	7	8	7	7	7	4	4	7	7	11	13	11	21	12	18	14
TMTC2	3	3	3	4	36	3	5	1	0	0	1	4	0	7	3	2	2
TMTC3	37	68	82	26	18	22	12	21	21	71	89	103	69	67	64	150	144
TMTC4	41	67	94	31	39	29	14	16	11	25	25	18	31	34	17	34	60
TMUB1	4761	1272	1726	2253	5155	3677	3513	4359	2274	1513	1577	1304	1925	3161	833	1777	1872
TMUB2	983	588	535	597	1005	539	445	480	343	698	588	1566	817	887	1152	1084	1337
TMX1	167	782	910	298	265	182	61	95	245	799	1038	913	816	979	459	1530	1476
TMX2	897	1596	1171	631	505	539	257	483	743	1303	1377	1225	1504	1461	881	2318	2094
TMX2-CTNND1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMX3	290	469	616	395	94	151	39	58	70	258	379	322	290	324	179	545	710
TMX4	366	1017	869	417	172	258	107	124	201	556	699	906	499	773	525	1101	1043
TNC	1	1	0	0	3	1	0	1	0	0	0	1	1	2	1	2	2
TNF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFAIP1	218	238	323	191	102	136	47	87	79	224	209	410	176	219	217	369	412
TNFAIP2	994	168	138	695	3319	157	412	520	15	26	6	61	58	83	36	13	19
TNFAIP3	159	130	134	195	301	35	67	49	3	17	3	42	10	11	23	16	27
TNFAIP6	16	52	29	5	12	0	5	0	0	1	0	3	4	0	1	3	18
TNFAIP8	379	631	483	391	304	264	144	137	66	252	462	392	332	399	200	527	534
TNFAIP8L1	931	502	463	475	863	467	410	416	356	346	493	617	515	819	396	686	610
TNFAIP8L2	752	314	213	286	994	226	307	295	11	35	30	25	80	68	36	38	62
TNFAIP8L2-SCNM1	7	2	2	2	16	1	7	1	0	0	0	1	1	2	0	0	2
TNFAIP8L3	6	8	13	6	10	5	4	18	2	9	5	12	21	38	10	7	11
TNFRSF10A	64	41	84	47	18	22	6	15	1	3	6	6	2	13	5	9	15
TNFRSF10B	862	645	894	774	257	211	133	162	37	60	119	356	209	90	479	222	279
TNFRSF10C	11	10	2	5	19	0	3	7	0	0	0	1	2	1	0	0	1
TNFRSF10D	165	118	85	85	84	64	55	46	1	9	6	11	16	14	9	27	31
TNFRSF11A	2	36	17	6	1	6	4	3	3	9	3	12	7	8	4	5	7
TNFRSF11B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF12A	320	102	295	298	46	207	64	68	2	8	18	20	40	31	23	24	130
TNFRSF13B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TNFRSF13C	7	5	6	4	3	22	1	0	9	24	25	35	12	35	10	24	36
TNFRSF14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF17	0	6	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0
TNFRSF18	1100	126	77	189	264	159	810	180	1	0	3	2	11	3	0	3	5
TNFRSF19	34	266	133	105	0	18	2	12	1	6	2	9	7	5	13	25	61
TNFRSF1A	878	593	525	719	3128	612	762	640	24	94	97	209	100	144	102	79	227
TNFRSF1B	2822	877	599	1367	9216	1015	2267	1710	763	1044	1457	1200	770	1673	529	1359	1754
TNFRSF21	19	97	73	33	22	28	17	10	13	24	41	35	52	53	16	32	97
TNFRSF25	8	17	4	3	4	8	20	9	27	4	16	21	36	14	9	9	40
TNFRSF4	346	139	26	65	320	126	441	223	12	7	11	11	22	20	6	9	11
TNFRSF6B	2	3	3	3	4	1	3	0	1	2	3	6	4	4	1	6	5
TNFRSF8	2323	279	107	512	135	364	226	98	0	1	4	0	2	1	0	2	4
TNFRSF9	31	24	28	19	28	15	10	28	37	20	27	28	36	51	22	59	37
TNFSF10	1310	405	206	458	149	153	132	83	4	9	10	13	27	17	17	20	52
TNFSF11	2	30	7	11	6	6	4	3	0	0	0	0	0	0	0	0	0
TNFSF12	415	120	93	209	543	69	109	149	0	4	3	14	15	26	10	9	29
TNFSF12-TNFSF13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFSF13	86	134	135	147	84	38	28	20	7	27	23	45	24	44	29	27	89
TNFSF13B	22	38	27	10	97	17	22	13	6	3	5	9	14	10	2	9	33
TNFSF14	27	17	8	7	24	7	7	13	5	4	9	18	11	12	7	10	13
TNFSF15	10	11	6	10	17	9	15	13	25	14	17	19	38	30	25	31	28
TNFSF18	0	0	0	0	0	0	0	0	0	1	0	2	0	0	3	1	2
TNFSF4	3	5	0	4	1	2	0	0	0	1	1	3	0	0	0	1	6
TNFSF8	8	6	10	8	45	9	9	2	0	0	0	2	0	8	1	0	1
TNFSF9	375	298	357	466	97	319	111	198	74	98	181	209	415	262	161	415	345
TNIK	525	367	319	335	83	203	113	91	33	9	28	47	49	31	14	29	79
TNIP1	6781	3179	2893	3209	5174	3018	3110	2596	1344	1708	1565	4176	2614	2748	3886	2828	3013
TNIP2	1112	687	965	758	1015	579	362	506	206	574	529	539	516	779	512	822	1106
TNIP3	10	12	6	14	16	5	7	6	2	4	3	6	3	7	2	8	3
TNK1	31	1	3	6	0	2	0	0	3	0	1	1	0	1	1	0	2
TNK2	1800	488	630	970	2594	1200	1208	677	713	1882	1382	2910	1250	2388	3148	1159	2144
TNKS	209	387	319	177	120	117	55	76	77	364	289	761	221	285	497	488	651
TNKS1BP1	795	1163	1099	776	619	863	203	337	279	622	458	851	367	1313	556	717	1751
TNKS2	89	198	415	157	53	35	10	31	100	261	349	779	167	202	411	451	636
TNKS2-AS1	5	4	2	0	2	4	9	9	7	12	19	4	6	12	2	18	5
TNMD	1	2	0	0	0	0	0	0	1	1	0	2	0	1	1	2	3
TNN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TNNC1	4	5	4	1	8	3	7	3	3	0	2	0	5	5	1	5	1
TNNC2	10	3	1	0	5	8	4	1	4	5	9	2	9	13	3	16	5
TNNI1	2	1	0	6	3	4	0	3	2	2	2	4	4	5	2	7	6
TNNI2	31	2	3	6	71	3	34	20	3	0	1	6	17	16	0	1	3
TNNI3	436	58	251	335	117	744	183	1345	50	20	42	13	28	28	12	32	35
TNNI3K	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNNT1	603	45	32	152	1354	89	180	155	4	6	9	1	5	2	0	1	12
